iteration,weight1,weight2,weight3,weight4,weight_bias,dw1,dw2,dw3,dw4,dw_bias,activation
623,-0.685065,-0.292947,1.26367,0.699594,0.191709,-0.00526516,-0.0019146,-0.00458137,-0.00136757,-0.000683786,0.980344
624,-0.684539,-0.292755,1.26413,0.699731,0.191778,-0.0621329,-0.0266284,-0.0483256,-0.0177523,-0.00986236,0.932816
625,-0.678326,-0.290092,1.26896,0.701506,0.192764,-0.0136041,-0.00670055,-0.0115737,-0.00426399,-0.00203047,0.968124
626,-0.676965,-0.289422,1.27012,0.701933,0.192967,-0.0183587,-0.00815942,-0.0152989,-0.00458967,-0.00254982,0.964579
627,-0.675129,-0.288606,1.27165,0.702392,0.193222,-0.0584746,-0.0264079,-0.0452707,-0.0169765,-0.00943139,0.93449
628,-0.669282,-0.285966,1.27618,0.704089,0.194165,-0.0396093,-0.01948,-0.0318173,-0.011688,-0.00649333,0.944941
629,-0.665321,-0.284018,1.27936,0.705258,0.194814,-0.0061475,-0.00268953,-0.00537907,-0.00201715,-0.000960547,0.977053
630,-0.664706,-0.283749,1.2799,0.70546,0.19491,-0.0251344,-0.0104727,-0.0202472,-0.00558543,-0.0034909,0.958929
631,-0.662193,-0.282701,1.28192,0.706019,0.195259,-0.00900035,-0.00340554,-0.00741921,-0.0023109,-0.00121626,0.974561
632,-0.661293,-0.282361,1.28266,0.70625,0.195381,-0.0126892,-0.00610369,-0.0102799,-0.00321247,-0.00160623,0.972473
633,-0.660024,-0.281751,1.28369,0.706571,0.195542,-0.00469905,-0.00205583,-0.00411167,-0.0016153,-0.000734227,0.979852
634,-0.659554,-0.281545,1.2841,0.706732,0.195615,-0.0348945,-0.0155087,-0.0282479,-0.00830821,-0.00553881,0.948633
635,-0.656064,-0.279994,1.28693,0.707563,0.196169,-0.00743425,-0.0031687,-0.00682489,-0.00170622,-0.00121873,0.974216
636,-0.655321,-0.279677,1.28761,0.707734,0.196291,-0.00730337,-0.00284547,-0.00578579,-0.00218153,-0.00094849,0.977723
637,-0.654591,-0.279393,1.28819,0.707952,0.196386,-0.00373575,-0.00201612,-0.00332067,-0.00142314,-0.000592977,0.982357
638,-0.654217,-0.279191,1.28852,0.708094,0.196445,-0.0105659,-0.00511788,-0.00908011,-0.00297167,-0.00165093,0.971104
639,-0.65316,-0.278679,1.28943,0.708391,0.19661,-0.030599,-0.0152995,-0.0244792,-0.0091797,-0.00509984,0.951011
640,-0.650101,-0.277149,1.29188,0.709309,0.19712,-0.0162774,-0.00731304,-0.0127388,-0.00495399,-0.00235904,0.966068
641,-0.648473,-0.276418,1.29315,0.709805,0.197356,0.103727,0.0711853,0.0284741,0.00406773,0.0203387,0.126282
642,-0.658846,-0.283537,1.2903,0.709398,0.195322,0.136306,0.0834526,0.0389445,0.0055635,0.0278175,0.136739
643,-0.672476,-0.291882,1.28641,0.708842,0.19254,0.101689,0.0692354,0.0281269,0.00432721,0.0216361,0.12045
644,-0.682645,-0.298805,1.2836,0.708409,0.190377,0.15662,0.105548,0.0510717,0.00680956,0.0340478,0.141415
645,-0.698307,-0.30936,1.27849,0.707728,0.186972,0.0544343,0.0391927,0.0152416,0.00217737,0.0108869,0.0843703
646,-0.70375,-0.313279,1.27696,0.70751,0.185883,0.0706482,0.0510237,0.0222411,0.0052332,0.013083,0.0889264
647,-0.710815,-0.318382,1.27474,0.706987,0.184575,0.0865754,0.0639905,0.026349,0.00564622,0.0188207,0.105262
648,-0.719473,-0.324781,1.2721,0.706422,0.182693,0.0561294,0.038168,0.0168388,0.00224518,0.0112259,0.0814141
649,-0.725086,-0.328598,1.27042,0.706198,0.18157,0.102782,0.067743,0.0327035,0.00467193,0.0233596,0.113756
650,-0.735364,-0.335372,1.26715,0.705731,0.179234,0.052822,0.033418,0.01617,0.001078,0.01078,0.0782408
651,-0.740646,-0.338714,1.26553,0.705623,0.178156,0.021675,0.0148514,0.00602083,0.000802778,0.00401389,0.049057
652,-0.742814,-0.340199,1.26493,0.705543,0.177755,0.0631159,0.0447071,0.0210386,0.00262983,0.0131491,0.0852151
653,-0.749125,-0.34467,1.26283,0.70528,0.17644,0.041591,0.0259944,0.0121307,0.000866479,0.00866479,0.0698848
654,-0.753284,-0.347269,1.26161,0.705193,0.175574,0.0351636,0.0245328,0.00899534,0.000817758,0.00817758,0.0693013
655,-0.756801,-0.349722,1.26072,0.705111,0.174756,0.00398564,0.00274872,0.000824615,0.000137436,0.000687179,0.0208666
656,-0.757199,-0.349997,1.26063,0.705097,0.174687,0.00935725,0.00722314,0.00246243,0.000656649,0.00164162,0.0316051
657,-0.758135,-0.35072,1.26039,0.705032,0.174523,0.0116132,0.00838731,0.00279577,0.000860237,0.00215059,0.035921
658,-0.759296,-0.351558,1.26011,0.704946,0.174308,0.0238476,0.016366,0.00654639,0.0014028,0.004676,0.0516192
659,-0.761681,-0.353195,1.25945,0.704805,0.17384,0.0182042,0.0121361,0.00542932,0.000958116,0.00319372,0.0421925
660,-0.763502,-0.354408,1.25891,0.70471,0.173521,0.0232204,0.0173015,0.00682954,0.00136591,0.00455303,0.050878
661,-0.765824,-0.356139,1.25823,0.704573,0.173066,0.0281871,0.0177474,0.0088737,0.00104397,0.00521983,0.0529538
662,-0.768642,-0.357913,1.25734,0.704469,0.172544,0.026103,0.0189375,0.00767736,0.0020473,0.00511824,0.0533125
663,-0.771253,-0.359807,1.25657,0.704264,0.172032,0.0118015,0.00923595,0.00256554,0.000513108,0.00256554,0.0394634
664,-0.772433,-0.360731,1.25631,0.704213,0.171775,0.0571795,0.0369985,0.0190598,0.00560583,0.0112117,0.0753789
665,-0.778151,-0.364431,1.25441,0.703652,0.170654,0.0750649,0.053171,0.0297132,0.0031277,0.0156385,0.0882877
666,-0.785657,-0.369748,1.25144,0.703339,0.16909,0.0354819,0.0212891,0.0113542,0.00141928,0.00709638,0.0608754
667,-0.789205,-0.371877,1.2503,0.703197,0.168381,0.0333064,0.0226484,0.0106581,0.00266451,0.00666128,0.0592714
668,-0.792536,-0.374141,1.24924,0.702931,0.167714,0.0139882,0.00941517,0.00403507,0.00053801,0.00269005,0.0385517
669,-0.793935,-0.375083,1.24883,0.702877,0.167445,0.0116015,0.00758557,0.00312347,0.00044621,0.00223105,0.0352486
670,-0.795095,-0.375841,1.24852,0.702832,0.167222,0.0393337,0.0267804,0.0133902,0.00167377,0.00836887,0.0662315
671,-0.799028,-0.378519,1.24718,0.702665,0.166385,0.0352655,0.0227756,0.0117552,0.0014694,0.00734698,0.0618694
672,-0.802555,-0.380797,1.24601,0.702518,0.165651,0.0128626,0.00809869,0.00357295,0.000952787,0.00238197,0.0357662
673,-0.803841,-0.381607,1.24565,0.702423,0.165413,0.00662588,0.00522426,0.00191131,0.000127421,0.00127421,0.027137
674,-0.804504,-0.382129,1.24546,0.70241,0.165285,0.00363103,0.00277278,0.000924261,0.000132037,0.000660186,0.0197022
675,-0.804867,-0.382407,1.24536,0.702397,0.165219,0.0200133,0.0126615,0.00612653,0.000408435,0.00408435,0.0467074
676,-0.806868,-0.383673,1.24475,0.702356,0.164811,0.00894924,0.00572751,0.00214782,0.000357969,0.00178985,0.0316832
677,-0.807763,-0.384246,1.24454,0.70232,0.164632,0.00454606,0.00289295,0.00107452,0.000165311,0.000826557,0.0216095
678,-0.808218,-0.384535,1.24443,0.702304,0.164549,0.0190992,0.0120831,0.00584668,0.000389779,0.00389779,0.0455578
679,-0.810128,-0.385743,1.24385,0.702265,0.164159,0.0272507,0.01858,0.00805135,0.00123867,0.00619335,0.0578177
680,-0.812853,-0.387601,1.24304,0.702141,0.16354,0.0125687,0.00837912,0.00369667,0.000492889,0.00246445,0.0364392
681,-0.81411,-0.388439,1.24267,0.702092,0.163293,-0.028871,-0.0151229,-0.0274962,-0.0114567,-0.0045827,0.9317
682,-0.811222,-0.386927,1.24542,0.703237,0.163752,-0.122642,-0.057092,-0.10784,-0.0401758,-0.0211452,0.884237
683,-0.798958,-0.381218,1.2562,0.707255,0.165866,-0.117503,-0.049649,-0.097643,-0.0347543,-0.0165497,0.904349
684,-0.787208,-0.376253,1.26597,0.71073,0.167521,-0.0687226,-0.0316342,-0.0610868,-0.019635,-0.0109084,0.9205
685,-0.780336,-0.373089,1.27208,0.712694,0.168612,-0.0321151,-0.0148223,-0.0286565,-0.0108697,-0.00494078,0.94461
686,-0.777124,-0.371607,1.27494,0.713781,0.169106,-0.0290323,-0.0114601,-0.0252122,-0.00802208,-0.00382004,0.951103
687,-0.774221,-0.370461,1.27746,0.714583,0.169488,-0.0607519,-0.0309958,-0.0557925,-0.0210772,-0.0123983,0.91733
688,-0.768146,-0.367361,1.28304,0.716691,0.170728,-0.0396958,-0.0157696,-0.0342581,-0.00978802,-0.00543779,0.944517
689,-0.764176,-0.365784,1.28647,0.71767,0.171272,-0.0351795,-0.0131267,-0.0304539,-0.0094512,-0.00525067,0.945155
690,-0.760658,-0.364472,1.28951,0.718615,0.171797,-0.0283462,-0.0141731,-0.0240156,-0.00984244,-0.00393698,0.953985
691,-0.757824,-0.363054,1.29192,0.719599,0.172191,-0.134985,-0.066454,-0.105911,-0.0415337,-0.0207669,0.906616
692,-0.744325,-0.356409,1.30251,0.723752,0.174267,-0.0453157,-0.0191176,-0.0375271,-0.0134531,-0.00708058,0.939282
693,-0.739794,-0.354497,1.30626,0.725098,0.174975,-0.0430608,-0.0189974,-0.0348286,-0.0132982,-0.00633247,0.943374
694,-0.735488,-0.352598,1.30974,0.726427,0.175609,-0.020142,-0.00883422,-0.0176684,-0.00706738,-0.00353369,0.955738
695,-0.733473,-0.351714,1.31151,0.727134,0.175962,-0.0123757,-0.00597447,-0.0108821,-0.00512098,-0.00213374,0.965521
696,-0.732236,-0.351117,1.3126,0.727646,0.176175,-0.0275959,-0.0137979,-0.0228528,-0.00991727,-0.00431185,0.953079
697,-0.729476,-0.349737,1.31488,0.728638,0.176606,-0.031757,-0.0146571,-0.0268713,-0.00879424,-0.00488569,0.950154
698,-0.7263,-0.348271,1.31757,0.729517,0.177095,-0.00885327,-0.00436915,-0.00770349,-0.00252951,-0.00114978,0.975347
699,-0.725415,-0.347834,1.31834,0.72977,0.17721,-0.00198056,-0.00066876,-0.00177478,-0.000591595,-0.000257215,0.987363
700,-0.725217,-0.347767,1.31852,0.729829,0.177236,-0.0408568,-0.0149808,-0.0340473,-0.0102142,-0.00680946,0.940477
701,-0.721131,-0.346269,1.32192,0.730851,0.177917,-0.0165253,-0.00766393,-0.0136514,-0.00550845,-0.00239498,0.96479
702,-0.719479,-0.345503,1.32329,0.731402,0.178156,-0.0188774,-0.00943868,-0.0165177,-0.00674191,-0.00337096,0.957964
703,-0.717591,-0.344559,1.32494,0.732076,0.178493,-0.00461908,-0.00167967,-0.0040192,-0.00119976,-0.000599881,0.981481
704,-0.717129,-0.344391,1.32534,0.732196,0.178553,-0.0620871,-0.0266088,-0.04829,-0.0177392,-0.0098551,0.931928
705,-0.710921,-0.34173,1.33017,0.73397,0.179539,-0.0132201,-0.00651139,-0.0112469,-0.00414361,-0.00197315,0.968199
706,-0.709599,-0.341079,1.3313,0.734384,0.179736,-0.0179476,-0.0079767,-0.0149563,-0.00448689,-0.00249272,0.96453
707,-0.707804,-0.340281,1.33279,0.734833,0.179985,-0.0593832,-0.0268182,-0.0459741,-0.0172403,-0.00957793,0.9332
708,-0.701865,-0.3376,1.33739,0.736557,0.180943,-0.0402283,-0.0197844,-0.0323145,-0.0118706,-0.0065948,0.943886
709,-0.697843,-0.335621,1.34062,0.737744,0.181603,-0.00563003,-0.00246314,-0.00492628,-0.00184735,-0.000879692,0.978015
710,-0.69728,-0.335375,1.34111,0.737929,0.181691,-0.0249294,-0.0103872,-0.020082,-0.00553986,-0.00346241,0.958677
711,-0.694787,-0.334336,1.34312,0.738483,0.182037,-0.00839726,-0.00317734,-0.00692207,-0.00215605,-0.00113477,0.975333
712,-0.693947,-0.334018,1.34381,0.738698,0.18215,-0.0129651,-0.00623639,-0.0105034,-0.00328231,-0.00164115,0.97179
713,-0.69265,-0.333395,1.34486,0.739027,0.182314,-0.00428618,-0.0018752,-0.0037504,-0.00147337,-0.000669715,0.980771
714,-0.692222,-0.333207,1.34524,0.739174,0.182381,-0.0351029,-0.0156013,-0.0284166,-0.00835782,-0.00557188,0.948027
715,-0.688712,-0.331647,1.34808,0.74001,0.182939,-0.00686692,-0.00292688,-0.00630406,-0.00157601,-0.00112572,0.975232
716,-0.688025,-0.331354,1.34871,0.740167,0.183051,-0.00692868,-0.00269949,-0.00548895,-0.00206961,-0.000899828,0.978206
717,-0.687332,-0.331084,1.34926,0.740374,0.183141,-0.00356129,-0.00192197,-0.00316559,-0.00135668,-0.000565285,0.98272
718,-0.686976,-0.330892,1.34958,0.74051,0.183198,-0.0103464,-0.00501153,-0.00889143,-0.00290992,-0.00161662,0.971236
719,-0.685941,-0.330391,1.35046,0.740801,0.183359,-0.0313849,-0.0156925,-0.0251079,-0.00941548,-0.00523082,0.949924
720,-0.682803,-0.328822,1.35298,0.741742,0.183882,-0.0163089,-0.00732719,-0.0127635,-0.00496358,-0.00236361,0.965763
721,-0.681172,-0.328089,1.35425,0.742239,0.184119,0.065401,0.044883,0.0179532,0.00256474,0.0128237,0.0989572
722,-0.687712,-0.332577,1.35246,0.741982,0.182836,0.0967027,0.0592057,0.0276293,0.00394705,0.0197352,0.115526
723,-0.697382,-0.338498,1.34969,0.741588,0.180863,0.0737949,0.0502433,0.0204114,0.00314021,0.015701,0.103042
724,-0.704762,-0.343522,1.34765,0.741274,0.179293,0.123372,0.0831421,0.0402301,0.00536401,0.02682,0.127307
725,-0.717099,-0.351837,1.34363,0.740737,0.176611,0.0409465,0.0294815,0.011465,0.00163786,0.00818929,0.0736844
726,-0.721194,-0.354785,1.34248,0.740573,0.175792,0.0550519,0.0397597,0.0173312,0.00407792,0.0101948,0.0797562
727,-0.726699,-0.358761,1.34075,0.740166,0.174772,0.0707936,0.0523257,0.0215459,0.00461697,0.0153899,0.0963667
728,-0.733778,-0.363993,1.3386,0.739704,0.173233,0.0463336,0.0315069,0.0139001,0.00185335,0.00926673,0.0748673
729,-0.738411,-0.367144,1.33721,0.739519,0.172307,0.0900203,0.0593316,0.0286428,0.00409183,0.0204592,0.107764
730,-0.747413,-0.373077,1.33434,0.739109,0.170261,0.0457507,0.0289443,0.0140053,0.000933688,0.00933688,0.0736342
731,-0.751989,-0.375972,1.33294,0.739016,0.169327,0.0179756,0.0123166,0.00499321,0.000665762,0.00332881,0.0450593
732,-0.753786,-0.377203,1.33244,0.738949,0.168994,0.0555746,0.0393653,0.0185249,0.00231561,0.011578,0.0809389
733,-0.759344,-0.38114,1.33059,0.738718,0.167836,0.0367383,0.0229614,0.0107153,0.000765381,0.00765381,0.0662843
734,-0.763017,-0.383436,1.32952,0.738641,0.167071,0.0303813,0.0211963,0.00777197,0.000706543,0.00706543,0.0646848
735,-0.766056,-0.385556,1.32874,0.738571,0.166364,0.00317322,0.00218843,0.000656528,0.000109421,0.000547106,0.0186464
736,-0.766373,-0.385774,1.32867,0.73856,0.16631,0.00768596,0.00593302,0.00202262,0.000539365,0.00134841,0.0288206
737,-0.767141,-0.386368,1.32847,0.738506,0.166175,0.00970774,0.00701115,0.00233705,0.000719092,0.00179773,0.0330268
738,-0.768112,-0.387069,1.32824,0.738434,0.165995,0.0208592,0.0143151,0.00572606,0.00122701,0.00409004,0.0486958
739,-0.770198,-0.3885,1.32767,0.738311,0.165586,0.0161104,0.0107403,0.00480485,0.000847916,0.00282639,0.0401702
740,-0.771809,-0.389574,1.32719,0.738226,0.165304,0.0203223,0.0151421,0.00597713,0.00119543,0.00398476,0.0480052
741,-0.773841,-0.391089,1.32659,0.738107,0.164905,0.0258271,0.0162615,0.00813075,0.000956559,0.00478279,0.0513361
742,-0.776424,-0.392715,1.32577,0.738011,0.164427,0.0233411,0.0169338,0.00686504,0.00183068,0.00457669,0.0508793
743,-0.778758,-0.394408,1.32509,0.737828,0.163969,0.00991461,0.00775926,0.00215535,0.00043107,0.00215535,0.0361629
744,-0.77975,-0.395184,1.32487,0.737785,0.163754,0.0546384,0.0353542,0.0182128,0.0053567,0.0107134,0.0747293
745,-0.785214,-0.398719,1.32305,0.737249,0.162682,0.0723562,0.0512523,0.028641,0.00301484,0.0150742,0.0877992
746,-0.792449,-0.403845,1.32019,0.736948,0.161175,0.0337551,0.020253,0.0108016,0.0013502,0.00675101,0.0599652
747,-0.795825,-0.40587,1.31911,0.736813,0.1605,0.0313594,0.0213244,0.010035,0.00250875,0.00627187,0.0580255
748,-0.798961,-0.408002,1.3181,0.736562,0.159873,0.0127329,0.00857024,0.00367296,0.000489728,0.00244864,0.0369699
749,-0.800234,-0.408859,1.31774,0.736513,0.159628,0.0105053,0.00686885,0.00282835,0.00040405,0.00202025,0.0336785
750,-0.801284,-0.409546,1.31745,0.736473,0.159426,0.0374174,0.0254757,0.0127378,0.00159223,0.00796114,0.0651139
751,-0.805026,-0.412094,1.31618,0.736313,0.15863,0.0337936,0.021825,0.0112645,0.00140807,0.00704034,0.0610556
752,-0.808406,-0.414276,1.31505,0.736173,0.157925,0.0120112,0.00756258,0.00333643,0.000889715,0.00222429,0.0347787
753,-0.809607,-0.415033,1.31472,0.736084,0.157703,0.00581528,0.00458512,0.00167748,0.000111832,0.00111832,0.0254208
754,-0.810188,-0.415491,1.31455,0.736072,0.157591,0.00313396,0.00239321,0.000797735,0.000113962,0.000569811,0.018277
755,-0.810502,-0.41573,1.31447,0.736061,0.157534,0.01887,0.0119381,0.00577652,0.000385101,0.00385101,0.0456135
756,-0.812389,-0.416924,1.31389,0.736023,0.157149,0.00810319,0.00518604,0.00194477,0.000324128,0.00162064,0.0301821
757,-0.813199,-0.417443,1.3137,0.73599,0.156987,0.00406945,0.00258965,0.00096187,0.00014798,0.0007399,0.0204662
758,-0.813606,-0.417702,1.3136,0.735975,0.156913,0.0180683,0.011431,0.00553112,0.000368741,0.00368741,0.0445626
759,-0.815413,-0.418845,1.31305,0.735938,0.156544,0.0256309,0.0174756,0.00757277,0.00116504,0.00582521,0.0562829
760,-0.817976,-0.420592,1.31229,0.735822,0.155962,0.0117565,0.00783765,0.00345779,0.000461038,0.00230519,0.0354023
761,-0.819151,-0.421376,1.31195,0.735776,0.155731,-0.0149264,-0.00781861,-0.0142156,-0.00592319,-0.00236927,0.952881
762,-0.817659,-0.420594,1.31337,0.736368,0.155968,-0.0768267,-0.0357641,-0.0675545,-0.0251674,-0.013246,0.904913
763,-0.809976,-0.417018,1.32012,0.738885,0.157293,-0.0760787,-0.0321459,-0.0632204,-0.0225022,-0.0107153,0.917688
764,-0.802368,-0.413803,1.32645,0.741135,0.158364,-0.0498288,-0.0229371,-0.0442922,-0.0142368,-0.00790933,0.929368
765,-0.797385,-0.41151,1.33088,0.742559,0.159155,-0.0233622,-0.0107825,-0.0208462,-0.0079072,-0.00359418,0.951106
766,-0.795049,-0.410431,1.33296,0.743349,0.159515,-0.0206035,-0.00813297,-0.0178925,-0.00569308,-0.00271099,0.957136
767,-0.792989,-0.409618,1.33475,0.743919,0.159786,-0.0501977,-0.0256111,-0.0461,-0.0174155,-0.0102444,0.922762
768,-0.787969,-0.407057,1.33936,0.74566,0.16081,-0.0308009,-0.012236,-0.0265816,-0.00759475,-0.0042193,0.949241
769,-0.784889,-0.405833,1.34202,0.74642,0.161232,-0.0279128,-0.0104152,-0.0241633,-0.00749896,-0.00416609,0.949641
770,-0.782098,-0.404792,1.34443,0.74717,0.161649,-0.0236559,-0.011828,-0.0200418,-0.00821387,-0.00328555,0.956418
771,-0.779732,-0.403609,1.34644,0.747991,0.161977,-0.123573,-0.0608362,-0.0969577,-0.0380226,-0.0190113,0.907705
772,-0.767375,-0.397525,1.35613,0.751793,0.163878,-0.039994,-0.0168725,-0.03312,-0.0118732,-0.00624907,0.941806
773,-0.763375,-0.395838,1.35945,0.752981,0.164503,-0.038849,-0.0171392,-0.031422,-0.0119975,-0.00571308,0.94509
774,-0.75949,-0.394124,1.36259,0.75418,0.165075,-0.0177118,-0.00776832,-0.0155366,-0.00621466,-0.00310733,0.958021
775,-0.757719,-0.393347,1.36414,0.754802,0.165385,-0.0108928,-0.00525859,-0.00957814,-0.00450736,-0.00187807,0.967286
776,-0.75663,-0.392822,1.3651,0.755253,0.165573,-0.0255423,-0.0127711,-0.0211522,-0.00917926,-0.00399098,0.954067
777,-0.754076,-0.391544,1.36721,0.756171,0.165972,-0.0294129,-0.0135752,-0.0248879,-0.00814512,-0.00452507,0.951251
778,-0.751134,-0.390187,1.3697,0.756985,0.166425,-0.00806179,-0.00397855,-0.0070148,-0.00230337,-0.00104699,0.976063
779,-0.750328,-0.389789,1.37041,0.757215,0.16653,-0.00159268,-0.000537787,-0.0014272,-0.000475735,-0.000206841,0.988629
780,-0.750169,-0.389735,1.37055,0.757263,0.16655,-0.0373936,-0.013711,-0.0311613,-0.0093484,-0.00623226,0.942417
781,-0.74643,-0.388364,1.37366,0.758198,0.167173,-0.0153818,-0.00713357,-0.0127067,-0.00512725,-0.00222924,0.965547
782,-0.744891,-0.387651,1.37493,0.758711,0.167396,-0.0176244,-0.00881219,-0.0154213,-0.00629442,-0.00314721,0.958971
783,-0.743129,-0.38677,1.37648,0.75934,0.167711,-0.0039969,-0.00145342,-0.00347783,-0.00103816,-0.000519078,0.982648
784,-0.742729,-0.386624,1.37682,0.759444,0.167763,-0.0604258,-0.0258968,-0.0469979,-0.0172645,-0.0095914,0.931951
785,-0.736687,-0.384035,1.38152,0.76117,0.168722,-0.0125623,-0.00618742,-0.0106874,-0.00393745,-0.00187498,0.968643
786,-0.73543,-0.383416,1.38259,0.761564,0.16891,-0.0171367,-0.00761633,-0.0142806,-0.00428419,-0.0023801,0.964918
787,-0.733717,-0.382654,1.38402,0.761992,0.169148,-0.0588923,-0.0265965,-0.0455941,-0.0170978,-0.00949876,0.932728
788,-0.727828,-0.379995,1.38858,0.763702,0.170098,-0.0399867,-0.0196656,-0.0321205,-0.0117994,-0.0065552,0.943474
789,-0.723829,-0.378028,1.39179,0.764882,0.170753,-0.00513336,-0.00224585,-0.00449169,-0.00168439,-0.000802088,0.978957
790,-0.723316,-0.377803,1.39224,0.765051,0.170833,-0.0242684,-0.0101118,-0.0195496,-0.00539298,-0.00337061,0.958839
791,-0.720889,-0.376792,1.3942,0.76559,0.17117,-0.00777114,-0.00294043,-0.00640594,-0.00199529,-0.00105015,0.976165
792,-0.720112,-0.376498,1.39484,0.765789,0.171275,-0.012922,-0.00621566,-0.0104685,-0.0032714,-0.0016357,0.971492
793,-0.718819,-0.375877,1.39588,0.766117,0.171439,-0.00390389,-0.00170795,-0.0034159,-0.00134196,-0.000609983,0.981634
794,-0.718429,-0.375706,1.39623,0.766251,0.1715,-0.0347391,-0.0154396,-0.0281221,-0.0082712,-0.00551414,0.947879
795,-0.714955,-0.374162,1.39904,0.767078,0.172051,-0.00633547,-0.00270036,-0.00581617,-0.00145404,-0.0010386,0.976191
796,-0.714322,-0.373892,1.39962,0.767223,0.172155,-0.00651506,-0.00253833,-0.00516128,-0.00194606,-0.000846111,0.978768
797,-0.71367,-0.373638,1.40014,0.767418,0.17224,-0.0033701,-0.00181878,-0.00299565,-0.00128385,-0.000534937,0.983128
798,-0.713333,-0.373456,1.40044,0.767546,0.172293,-0.0100179,-0.00485242,-0.00860914,-0.00281754,-0.0015653,0.971533
799,-0.712331,-0.372971,1.4013,0.767828,0.17245,-0.0316374,-0.0158187,-0.0253099,-0.00949122,-0.0052729,0.949311
800,-0.709168,-0.371389,1.40383,0.768777,0.172977,-0.0161064,-0.00723623,-0.012605,-0.00490196,-0.00233427,0.96573
801,-0.707557,-0.370665,1.40509,0.769267,0.173211,0.0796817
